Serial Port,Voltage (V),Average X,Average Y,Average Z
COM18,0.11546094564665525,-30.74,25.72,-43.77
COM19,0.11546094564665525,3.78,6.4,-15.99
COM20,0.11546094564665525,38.94,-35.28,-35.21
COM21,0.11546094564665525,7.28,38.87,-64.71
COM16,0.057310779859358736,-36.11,19.73,-69.51
COM18,0.057310779859358736,-36.98,14.34,-62.23
COM19,0.057310779859358736,6.55,48.18,-35.5
COM20,0.057310779859358736,35.59,7.49,-53.35
COM21,0.057310779859358736,0.11,50.58,-50.56
COM16,0.21013103852471718,-38.16,37.93,-88.87
COM18,0.21013103852471718,-16.81,18.86,-46.11
COM19,0.21013103852471718,-62.13,56.8,12.6
COM20,0.21013103852471718,-21.24,9.84,-6.62
COM21,0.21013103852471718,-61.04,53.62,-87.6
COM16,0.059765039015582506,-35.56,-6.28,-76.34
COM18,0.059765039015582506,-32.78,24.66,-48.7
COM19,0.059765039015582506,4.87,4.87,-32.71
COM20,0.059765039015582506,38.69,-36.06,-51.19
COM21,0.059765039015582506,9.66,38.47,-55.37
COM16,0.22289950520613605,-34.83,34.33,-93.0
COM18,0.22289950520613605,-31.62,18.75,-48.56
COM19,0.22289950520613605,4.16,51.95,16.37
COM20,0.22289950520613605,37.05,8.46,-3.97
COM21,0.22289950520613605,-8.53,50.67,-76.08
COM16,0.026152157818225153,-36.08,-8.97,-71.8
COM18,0.026152157818225153,-33.84,23.66,-51.23
COM19,0.026152157818225153,5.31,4.49,-43.1
COM20,0.026152157818225153,38.09,-36.32,-61.86
COM21,0.026152157818225153,11.06,38.64,-49.94
COM16,0.2834431378790762,-37.14,44.43,-99.31
COM18,0.2834431378790762,-14.81,21.13,-40.09
COM19,0.2834431378790762,-63.18,58.26,35.07
COM20,0.2834431378790762,-20.69,10.26,16.29
COM21,0.2834431378790762,-64.18,53.86,-99.41
COM16,0.19390189277160827,-34.47,7.18,-94.87
COM18,0.19390189277160827,-28.27,28.15,-37.63
COM19,0.19390189277160827,2.64,7.43,9.27
COM20,0.19390189277160827,39.82,-35.32,-11.71
COM21,0.19390189277160827,3.99,39.18,-76.54
COM16,0.10708723741616523,-38.84,28.82,-73.77
COM18,0.10708723741616523,-20.01,16.05,-54.72
COM19,0.10708723741616523,-60.57,54.66,-20.71
COM20,0.10708723741616523,-22.77,9.23,-37.14
COM21,0.10708723741616523,-55.79,53.42,-71.64
COM16,0.19445716022243562,-34.9,31.84,-88.54
COM18,0.19445716022243562,-32.42,17.95,-50.2
COM19,0.19445716022243562,4.63,51.34,7.77
COM20,0.19445716022243562,36.5,8.49,-11.85
COM21,0.19445716022243562,-6.94,50.73,-71.88
COM16,0.2718258165926759,-37.7,43.04,-97.81
COM18,0.2718258165926759,-14.68,20.28,-40.98
COM19,0.2718258165926759,-63.0,58.32,31.69
COM20,0.2718258165926759,-20.98,10.66,13.27
COM21,0.2718258165926759,-63.11,53.82,-97.52
COM16,0.16990011219785447,-34.94,4.28,-91.62
COM18,0.16990011219785447,-28.88,27.41,-39.59
COM19,0.16990011219785447,2.97,6.99,1.84
COM20,0.16990011219785447,39.25,-35.18,-19.18
COM21,0.16990011219785447,5.11,38.88,-73.04
COM16,0.298491025899804,-37.67,45.69,-101.25
COM18,0.298491025899804,-14.0,21.03,-39.32
COM19,0.298491025899804,-63.04,58.5,39.91
COM20,0.298491025899804,-20.44,10.75,21.27
COM21,0.298491025899804,-64.88,53.78,-101.96
COM16,0.13521000652262294,-38.59,6.07,-85.42
COM18,0.13521000652262294,-14.72,26.66,-39.06
COM19,0.13521000652262294,-62.4,11.06,-9.51
COM20,0.13521000652262294,-19.01,-34.06,-27.87
COM21,0.13521000652262294,-47.39,41.61,-81.02
COM16,0.1282260559327766,-35.55,25.6,-79.89
COM18,0.1282260559327766,-34.72,15.66,-55.34
COM19,0.1282260559327766,5.35,49.53,-14.13
COM20,0.1282260559327766,36.27,8.22,-31.62
COM21,0.1282260559327766,-3.92,50.72,-62.0
COM16,0.10737843492126038,-36.01,24.1,-77.22
COM18,0.10737843492126038,-35.46,15.42,-57.08
COM19,0.10737843492126038,6.17,49.36,-20.61
COM20,0.10737843492126038,35.79,8.07,-38.45
COM21,0.10737843492126038,-3.38,50.75,-58.43
COM16,0.009539237976767367,-36.49,-10.81,-69.81
COM18,0.009539237976767367,-34.4,22.99,-52.33
COM19,0.009539237976767367,5.66,3.83,-48.74
COM20,0.009539237976767367,37.69,-36.27,-67.0
COM21,0.009539237976767367,11.99,38.56,-48.16
COM16,0.22261020021292302,-34.55,8.99,-99.22
COM18,0.22261020021292302,-27.6,28.45,-34.64
COM19,0.22261020021292302,1.88,8.14,17.84
COM20,0.22261020021292302,39.96,-35.1,-3.21
COM21,0.22261020021292302,2.84,38.56,-81.4
COM16,0.10003535375469814,-35.85,23.13,-75.9
COM18,0.10003535375469814,-35.61,14.92,-57.74
COM19,0.10003535375469814,6.21,49.39,-22.59
COM20,0.10003535375469814,36.13,7.59,-40.49
COM21,0.10003535375469814,-3.19,50.49,-57.39
COM16,0.17990441915054886,-38.0,9.57,-91.26
COM18,0.17990441915054886,-13.45,27.49,-34.9
COM19,0.17990441915054886,-63.34,12.65,4.77
COM20,0.17990441915054886,-18.59,-34.18,-14.65
COM21,0.17990441915054886,-49.84,41.72,-88.23
COM16,0.07386649387941183,-39.53,25.73,-69.89
COM18,0.07386649387941183,-21.05,14.65,-57.22
COM19,0.07386649387941183,-59.77,54.16,-30.57
COM20,0.07386649387941183,-22.54,8.73,-47.68
COM21,0.07386649387941183,-54.71,53.51,-66.51
COM16,0.2993625587403347,-37.55,45.8,-101.77
COM18,0.2993625587403347,-14.04,20.6,-38.87
COM19,0.2993625587403347,-63.42,58.77,40.01
COM20,0.2993625587403347,-20.55,10.43,21.15
COM21,0.2993625587403347,-64.6,53.58,-102.32
COM16,0.25688089691814914,-37.13,16.76,-102.03
COM18,0.25688089691814914,-11.22,29.71,-27.86
COM19,0.25688089691814914,-64.41,13.93,27.98
COM20,0.25688089691814914,-17.46,-33.25,9.23
COM21,0.25688089691814914,-52.85,41.62,-99.82
COM16,0.02694672244679369,-39.82,21.78,-63.92
COM18,0.02694672244679369,-22.6,13.12,-61.01
COM19,0.02694672244679369,-58.92,53.31,-45.54
COM20,0.02694672244679369,-22.82,9.03,-61.93
COM21,0.02694672244679369,-47.34,48.08,-53.29
COM16,0.2338136099139873,-37.25,14.63,-98.57
COM18,0.2338136099139873,-11.93,29.14,-30.54
COM19,0.2338136099139873,-63.86,13.78,21.05
COM20,0.2338136099139873,-18.21,-33.29,2.64
COM21,0.2338136099139873,-51.38,41.58,-96.81
COM16,0.026958810475585127,-39.41,-4.73,-69.89
COM18,0.026958810475585127,-18.32,23.91,-47.78
COM19,0.026958810475585127,-61.06,9.21,-43.4
COM20,0.026958810475585127,-19.78,-34.65,-61.02
COM21,0.026958810475585127,-42.69,41.34,-64.09
COM16,0.24493989604458444,-33.9,10.91,-101.51
COM18,0.24493989604458444,-26.94,28.9,-32.59
COM19,0.24493989604458444,1.61,8.49,23.86
COM20,0.24493989604458444,40.44,-34.59,4.38
COM21,0.24493989604458444,1.77,38.88,-84.09
COM16,0.22594628559314384,-34.36,9.38,-99.26
COM18,0.22594628559314384,-27.47,28.59,-34.2
COM19,0.22594628559314384,2.41,8.33,18.38
COM20,0.22594628559314384,39.84,-34.69,-2.57
COM21,0.22594628559314384,2.54,38.92,-81.15
COM16,0.09356998682917862,-38.75,1.98,-79.36
COM18,0.09356998682917862,-15.97,25.3,-42.33
COM19,0.09356998682917862,-55.0,9.86,-20.74
COM20,0.09356998682917862,-19.09,-34.25,-41.02
COM21,0.09356998682917862,-45.69,41.33,-74.44
COM16,0.08079629299178953,-35.15,-4.61,-79.11
COM18,0.08079629299178953,-31.95,24.41,-46.24
COM19,0.08079629299178953,4.58,5.55,-26.86
COM20,0.08079629299178953,38.73,-35.69,-45.46
COM21,0.08079629299178953,9.08,38.89,-58.91
COM16,0.17222374061897802,-37.88,8.73,-90.21
COM18,0.17222374061897802,-13.66,27.62,-35.52
COM19,0.17222374061897802,-63.06,12.25,1.82
COM20,0.17222374061897802,-18.77,-33.26,-17.67
COM21,0.17222374061897802,-49.0,41.53,-87.41
COM16,0.06361108075331257,-35.17,-5.92,-76.79
COM18,0.06361108075331257,-32.34,24.43,-47.46
COM19,0.06361108075331257,4.51,5.02,-32.26
COM20,0.06361108075331257,38.2,-35.65,-50.68
COM21,0.06361108075331257,9.71,38.6,-56.33
COM16,0.2143726263704205,-33.99,8.66,-97.33
COM18,0.2143726263704205,-27.71,28.22,-34.83
COM19,0.2143726263704205,2.33,8.04,14.75
COM20,0.2143726263704205,39.48,-34.54,-5.06
COM21,0.2143726263704205,3.28,38.5,-79.99
COM16,0.14079229914099325,-38.11,6.93,-86.1
COM18,0.14079229914099325,-14.67,26.45,-38.3
COM19,0.14079229914099325,-62.86,11.65,-9.28
COM20,0.14079229914099325,-18.91,-33.77,-26.98
COM21,0.14079229914099325,-47.48,41.22,-82.05
COM16,0.16359457459594554,-34.59,4.03,-91.22
COM18,0.16359457459594554,-29.25,26.84,-39.12
COM19,0.16359457459594554,2.71,6.33,-0.7
COM20,0.16359457459594554,39.03,-34.94,-20.58
COM21,0.16359457459594554,5.47,38.4,-72.57
COM16,0.04688832768119187,-39.08,-2.94,-73.1
COM18,0.04688832768119187,-17.63,24.36,-45.78
COM19,0.04688832768119187,-61.09,9.83,-37.15
COM20,0.04688832768119187,-20.16,-34.44,-54.8
COM21,0.04688832768119187,-43.92,41.07,-67.15
COM16,0.11864932249935756,-34.67,0.09,-84.66
COM18,0.11864932249935756,-30.99,25.65,-42.73
COM19,0.11864932249935756,3.72,6.2,-15.62
COM20,0.11864932249935756,38.21,-35.22,-34.42
COM21,0.11864932249935756,7.02,38.68,-65.04
COM16,0.17305677894556634,-34.78,29.91,-85.88
COM18,0.17305677894556634,-33.56,17.1,-51.91
COM19,0.17305677894556634,4.6,50.58,0.53
COM20,0.17305677894556634,36.05,8.76,-19.14
COM21,0.17305677894556634,-6.37,50.7,-68.81
COM16,0.24164020145680895,-33.76,10.86,-102.1
COM18,0.24164020145680895,-27.22,29.04,-33.09
COM19,0.24164020145680895,1.75,8.45,23.54
COM20,0.24164020145680895,39.87,-34.13,3.21
COM21,0.24164020145680895,1.95,38.8,-84.06
COM16,0.15508645175054384,-34.77,28.53,-83.56
COM18,0.15508645175054384,-34.24,16.81,-53.34
COM19,0.15508645175054384,5.0,50.34,-5.68
COM20,0.15508645175054384,36.03,8.6,-24.86
COM21,0.15508645175054384,-5.55,50.37,-66.22
COM16,0.27276480742645165,-36.66,18.39,-106.42
COM18,0.27276480742645165,-10.68,30.08,-27.26
COM19,0.27276480742645165,-64.87,14.3,32.78
COM20,0.27276480742645165,-17.76,-32.89,13.26
COM21,0.27276480742645165,-53.9,41.98,-102.68
COM16,0.24724242271360936,-37.26,41.34,-95.0
COM18,0.24724242271360936,-15.99,19.43,-43.09
COM19,0.24724242271360936,-62.88,57.61,23.78
COM20,0.24724242271360936,-21.08,10.49,4.37
COM21,0.24724242271360936,-62.31,53.37,-93.13
COM16,0.0715413307493807,-39.18,25.56,-70.23
COM18,0.0715413307493807,-21.14,15.12,-57.25
COM19,0.0715413307493807,-58.48,54.2,-31.87
COM20,0.0715413307493807,-23.37,9.26,-48.8
COM21,0.0715413307493807,-54.09,53.49,-66.35
COM16,0.02036190368403753,-35.96,-9.62,-71.93
COM18,0.02036190368403753,-34.25,22.95,-51.29
COM19,0.02036190368403753,5.52,4.06,-45.8
COM20,0.02036190368403753,37.88,-36.28,-64.24
COM21,0.02036190368403753,11.72,38.88,-49.6
COM16,0.17669274796691317,-37.17,9.89,-91.71
COM18,0.17669274796691317,-13.88,27.35,-35.8
COM19,0.17669274796691317,-63.28,12.31,3.95
COM20,0.17669274796691317,-19.26,-33.85,-16.63
COM21,0.17669274796691317,-49.27,41.65,-87.32
COM16,0.04539647417748361,-39.27,23.3,-66.16
COM18,0.04539647417748361,-21.89,13.62,-59.36
COM19,0.04539647417748361,-58.96,53.5,-39.96
COM20,0.04539647417748361,-23.24,8.99,-56.07
COM21,0.04539647417748361,-52.96,53.5,-62.15
COM16,0.2694588769943054,-36.98,17.8,-104.32
COM18,0.2694588769943054,-10.89,29.75,-27.01
COM19,0.2694588769943054,-64.77,14.38,32.59
COM20,0.2694588769943054,-18.11,-32.88,12.3
COM21,0.2694588769943054,-52.79,41.5,-101.98
COM16,0.26291236166430854,-37.07,17.46,-103.14
COM18,0.26291236166430854,-11.13,29.39,-27.42
COM19,0.26291236166430854,-65.06,14.1,30.63
COM20,0.26291236166430854,-18.26,-33.02,10.91
COM21,0.26291236166430854,-52.49,41.86,-100.95
COM16,0.24918962293221156,-36.88,16.15,-101.14
COM18,0.24918962293221156,-11.26,30.79,-28.9
COM19,0.24918962293221156,-64.39,13.87,26.43
COM20,0.24918962293221156,-18.12,-33.06,5.62
COM21,0.24918962293221156,-52.48,41.44,-98.95
COM16,0.07311884284146485,-38.7,0.39,-76.6
COM18,0.07311884284146485,-16.92,24.68,-44.13
COM19,0.07311884284146485,-61.61,10.59,-28.75
COM20,0.07311884284146485,-19.86,-34.45,-46.74
COM21,0.07311884284146485,-44.49,41.7,-71.31
COM16,0.28042645654705034,-33.91,39.56,-101.42
COM18,0.28042645654705034,-29.82,19.77,-42.69
COM19,0.28042645654705034,2.84,48.02,31.03
COM20,0.28042645654705034,36.96,9.03,14.22
COM21,0.28042645654705034,-10.88,51.02,-85.72
COM16,0.2720930153022302,-36.93,18.19,-104.62
COM18,0.2720930153022302,-10.22,30.27,-27.2
COM19,0.2720930153022302,-64.7,14.69,33.5
COM20,0.2720930153022302,-18.21,-33.17,13.66
COM21,0.2720930153022302,-53.25,41.61,-102.52
COM16,0.04036951002984383,-35.47,-8.18,-73.86
COM18,0.04036951002984383,-33.23,23.45,-49.47
COM19,0.04036951002984383,4.98,4.98,-38.88
COM20,0.04036951002984383,37.9,-36.2,-57.48
COM21,0.04036951002984383,10.99,38.7,-53.13
COM16,0.09312806645239044,-38.51,2.07,-79.53
COM18,0.09312806645239044,-16.1,25.31,-42.17
COM19,0.09312806645239044,-61.82,10.67,-23.23
COM20,0.09312806645239044,-19.28,-34.35,-40.64
COM21,0.09312806645239044,-45.63,41.34,-74.6
COM16,0.04295784607795317,-39.3,22.62,-66.15
COM18,0.04295784607795317,-21.84,13.78,-59.4
COM19,0.04295784607795317,-59.35,53.59,-40.42
COM20,0.04295784607795317,-22.98,8.85,-57.59
COM21,0.04295784607795317,-52.99,53.42,-62.24
COM16,0.23505269948803276,-37.38,14.62,-98.94
COM18,0.23505269948803276,-11.68,29.26,-30.32
COM19,0.23505269948803276,-64.13,13.87,22.12
COM20,0.23505269948803276,-18.01,-33.68,1.85
COM21,0.23505269948803276,-51.56,41.74,-96.88
COM16,0.17589851431017697,-34.51,30.11,-86.41
COM18,0.17589851431017697,-32.82,17.2,-50.72
COM19,0.17589851431017697,4.55,50.79,2.19
COM20,0.17589851431017697,36.35,8.4,-18.56
COM21,0.17589851431017697,-6.07,50.54,-69.12
COM16,0.11052311648090396,-34.96,-1.43,-83.54
COM18,0.11052311648090396,-31.29,25.59,-43.52
COM19,0.11052311648090396,3.58,5.81,-17.35
COM20,0.11052311648090396,38.57,-35.82,-36.9
COM21,0.11052311648090396,6.93,34.63,-56.99
COM16,0.11029724614562833,-38.84,29.16,-75.7
COM18,0.11029724614562833,-19.82,15.42,-53.78
COM19,0.11029724614562833,-60.64,54.92,-19.37
COM20,0.11029724614562833,-22.48,9.45,-37.35
COM21,0.11029724614562833,-56.08,53.47,-72.44
COM16,0.07650790628068761,-38.77,0.64,-77.63
COM18,0.07650790628068761,-16.84,25.01,-43.66
COM19,0.07650790628068761,-61.72,10.16,-28.16
COM20,0.07650790628068761,-19.44,-34.7,-46.06
COM21,0.07650790628068761,-44.7,41.47,-72.02
COM16,0.2505614716322834,-37.12,16.67,-101.57
COM18,0.2505614716322834,-11.34,29.5,-29.16
COM19,0.2505614716322834,-64.93,13.94,26.1
COM20,0.2505614716322834,-18.0,-33.65,6.38
COM21,0.2505614716322834,-52.41,41.45,-99.18
COM16,0.06671614009538464,-39.23,25.25,-69.15
COM18,0.06671614009538464,-21.05,14.77,-57.88
COM19,0.06671614009538464,-60.04,53.78,-33.29
COM20,0.06671614009538464,-22.64,8.67,-50.49
COM21,0.06671614009538464,-53.89,53.4,-65.59
COM16,0.13770816698905008,-35.53,26.86,-80.95
COM18,0.13770816698905008,-34.42,16.06,-54.73
COM19,0.13770816698905008,5.39,50.04,-11.1
COM20,0.13770816698905008,36.06,7.73,-29.99
COM21,0.13770816698905008,-4.36,50.51,-62.53
COM16,0.17167039337020915,-34.69,4.54,-91.78
COM18,0.17167039337020915,-29.03,26.98,-38.93
COM19,0.17167039337020915,2.89,7.14,1.72
COM20,0.17167039337020915,39.66,-35.58,-19.04
COM21,0.17167039337020915,4.9,38.35,-72.97
COM16,0.24742909166304736,-34.53,36.69,-96.16
COM18,0.24742909166304736,-31.22,19.01,-45.25
COM19,0.24742909166304736,3.61,52.37,23.82
COM20,0.24742909166304736,37.39,8.76,4.18
COM21,0.24742909166304736,-9.15,50.61,-80.3
COM16,0.2751450975631472,-33.71,13.85,-106.54
COM18,0.2751450975631472,-26.11,29.63,-30.04
COM19,0.2751450975631472,1.31,9.22,33.52
COM20,0.2751450975631472,40.41,-34.49,12.99
COM21,0.2751450975631472,0.57,38.72,-89.26
COM16,0.27692098228857354,-37.52,43.79,-98.89
COM18,0.27692098228857354,-14.79,19.96,-40.02
COM19,0.27692098228857354,-62.89,57.98,33.22
COM20,0.27692098228857354,-20.86,10.57,13.3
COM21,0.27692098228857354,-63.48,53.37,-98.4
COM16,0.053244078776162815,-39.54,23.9,-66.98
COM18,0.053244078776162815,-21.89,13.68,-59.06
COM19,0.053244078776162815,-59.22,53.54,-37.15
COM20,0.053244078776162815,-22.93,9.23,-54.28
COM21,0.053244078776162815,-53.2,53.21,-63.48
COM16,0.2995113333430198,-37.35,45.31,-101.36
COM18,0.2995113333430198,-14.22,20.61,-38.65
COM19,0.2995113333430198,-62.96,58.83,40.33
COM20,0.2995113333430198,-20.61,10.88,20.77
COM21,0.2995113333430198,-64.52,53.47,-102.51
COM16,0.23882550289524815,-37.99,40.01,-92.89
COM18,0.23882550289524815,-15.68,19.01,-43.54
COM19,0.23882550289524815,-62.44,57.46,21.19
COM20,0.23882550289524815,-21.33,10.48,2.26
COM21,0.23882550289524815,-62.17,53.68,-92.5
COM16,0.011186034317120652,-39.73,19.79,-61.26
COM18,0.011186034317120652,-22.87,13.1,-62.95
COM19,0.011186034317120652,-59.0,52.86,-50.18
COM20,0.011186034317120652,-23.55,8.47,-67.94
COM21,0.011186034317120652,-51.89,53.23,-56.95
COM16,0.004342469887302303,-39.14,-7.27,-66.66
COM18,0.004342469887302303,-19.03,23.17,-49.6
COM19,0.004342469887302303,-60.68,8.7,-49.94
COM20,0.004342469887302303,-20.34,-35.17,-68.41
COM21,0.004342469887302303,-41.7,41.3,-60.84
COM16,0.07930754786706791,-38.56,0.51,-76.84
COM18,0.07930754786706791,-16.39,24.9,-43.44
COM19,0.07930754786706791,-61.65,10.33,-26.98
COM20,0.07930754786706791,-19.63,-34.62,-45.52
COM21,0.07930754786706791,-45.1,41.55,-72.48
COM16,0.2682624447575759,-37.01,42.69,-97.02
COM18,0.2682624447575759,-15.11,19.89,-41.61
COM19,0.2682624447575759,-63.35,58.21,30.55
COM20,0.2682624447575759,-20.75,10.5,11.26
COM21,0.2682624447575759,-62.88,53.82,-97.14
COM16,0.17734323073020164,-34.09,4.61,-93.4
COM18,0.17734323073020164,-28.84,27.13,-38.29
COM19,0.17734323073020164,2.52,7.36,4.1
COM20,0.17734323073020164,39.56,-35.21,-17.38
COM21,0.17734323073020164,5.24,38.81,-73.95
COM16,0.26507191144193293,-33.29,12.31,-104.87
COM18,0.26507191144193293,-26.05,31.07,-30.86
COM19,0.26507191144193293,1.22,9.1,30.92
COM20,0.26507191144193293,40.21,-34.58,9.53
COM21,0.26507191144193293,0.96,38.67,-87.64
COM16,0.28907794299841033,-33.9,40.08,-102.07
COM18,0.28907794299841033,-29.51,19.93,-42.26
COM19,0.28907794299841033,2.74,53.26,36.73
COM20,0.28907794299841033,37.52,9.15,17.05
COM21,0.28907794299841033,-11.01,50.91,-86.25
COM16,0.07584180559264747,-35.31,21.19,-72.17
COM18,0.07584180559264747,-36.36,14.38,-59.92
COM19,0.07584180559264747,6.32,48.77,-29.56
COM20,0.07584180559264747,35.38,7.52,-48.61
COM21,0.07584180559264747,-1.01,50.4,-52.93
COM16,0.1263942220935408,-37.94,4.96,-83.85
COM18,0.1263942220935408,-14.66,26.1,-39.33
COM19,0.1263942220935408,-62.54,11.3,-12.75
COM20,0.1263942220935408,-17.47,-30.65,-28.87
COM21,0.1263942220935408,-47.28,41.67,-79.76
COM16,0.03023979805294542,-39.42,21.56,-64.34
COM18,0.03023979805294542,-21.82,13.82,-61.36
COM19,0.03023979805294542,-58.7,53.18,-44.19
COM20,0.03023979805294542,-23.24,8.93,-61.67
COM21,0.03023979805294542,-52.35,53.67,-59.33
COM16,0.016628449948809364,-36.14,15.66,-64.49
COM18,0.016628449948809364,-37.87,13.17,-65.01
COM19,0.016628449948809364,7.36,47.62,-48.56
COM20,0.016628449948809364,34.85,7.33,-66.52
COM21,0.016628449948809364,2.46,51.02,-43.95
COM16,0.02444499346284259,-38.8,-5.34,-70.56
COM18,0.02444499346284259,-18.11,23.73,-48.05
COM19,0.02444499346284259,-60.75,9.6,-43.94
COM20,0.02444499346284259,-20.43,-35.27,-62.14
COM21,0.02444499346284259,-42.71,41.6,-64.07
COM16,0.03543728363727154,-36.43,17.62,-67.01
COM18,0.03543728363727154,-37.13,13.47,-63.76
COM19,0.03543728363727154,7.04,48.28,-42.72
COM20,0.03543728363727154,34.81,7.6,-61.02
COM21,0.03543728363727154,1.2,50.73,-47.28
COM16,0.14155279272363214,-38.68,31.81,-79.59
COM18,0.14155279272363214,-18.25,16.79,-52.31
COM19,0.14155279272363214,-60.92,55.72,-9.84
COM20,0.14155279272363214,-21.96,9.44,-27.57
COM21,0.14155279272363214,-57.31,53.85,-77.64
COM16,0.17071290853137497,-34.29,4.61,-92.26
COM18,0.17071290853137497,-28.66,27.52,-39.35
COM19,0.17071290853137497,2.75,7.41,1.5
COM20,0.17071290853137497,39.25,-35.19,-19.16
COM21,0.17071290853137497,4.9,38.93,-73.59
COM16,0.16735173974041,-37.75,8.67,-89.3
COM18,0.16735173974041,-13.66,27.35,-36.0
COM19,0.16735173974041,-62.8,12.54,1.03
COM20,0.16735173974041,-18.61,-33.92,-19.12
COM21,0.16735173974041,-48.92,41.74,-86.61
COM16,0.13239125701772472,-34.75,0.98,-86.35
COM18,0.13239125701772472,-29.96,25.7,-42.37
COM19,0.13239125701772472,3.57,6.51,-11.19
COM20,0.13239125701772472,38.9,-35.68,-30.37
COM21,0.13239125701772472,6.72,39.12,-67.46
COM16,0.25321500223268334,-37.38,41.76,-94.96
COM18,0.25321500223268334,-14.95,19.39,-42.19
COM19,0.25321500223268334,-62.67,57.94,25.96
COM20,0.25321500223268334,-21.2,10.39,6.6
COM21,0.25321500223268334,-62.65,53.98,-95.12
COM16,0.08039055093979272,-35.46,-4.42,-78.81
COM18,0.08039055093979272,-31.6,24.68,-46.1
COM19,0.08039055093979272,4.67,5.03,-26.2
COM20,0.08039055093979272,38.48,-35.88,-46.41
COM21,0.08039055093979272,9.0,38.99,-58.81
COM16,0.015463230345543654,-39.59,20.59,-61.6
COM18,0.015463230345543654,-22.44,13.27,-62.75
COM19,0.015463230345543654,-58.4,52.87,-48.16
COM20,0.015463230345543654,-23.41,8.63,-66.52
COM21,0.015463230345543654,-51.47,53.26,-58.14
COM16,0.03849572553159592,-36.07,18.36,-67.09
COM18,0.03849572553159592,-37.11,13.34,-63.34
COM19,0.03849572553159592,7.01,48.05,-41.39
COM20,0.03849572553159592,35.04,7.28,-59.78
COM21,0.03849572553159592,1.27,50.76,-47.81
COM16,0.011695116937807615,-35.93,-10.65,-69.64
COM18,0.011695116937807615,-33.81,23.12,-52.39
COM19,0.011695116937807615,5.47,3.9,-47.42
COM20,0.011695116937807615,37.77,-36.0,-66.43
COM21,0.011695116937807615,12.3,38.61,-48.16
COM16,0.24532079687880332,-37.53,16.06,-100.51
COM18,0.24532079687880332,-10.89,29.29,-30.24
COM19,0.24532079687880332,-64.12,13.74,24.73
COM20,0.24532079687880332,-17.46,-33.52,4.96
COM21,0.24532079687880332,-52.12,41.51,-98.53
COM16,0.24658874558019814,-34.21,36.93,-96.1
COM18,0.24658874558019814,-27.76,17.03,-41.52
COM19,0.24658874558019814,3.54,52.02,24.85
COM20,0.24658874558019814,37.55,9.04,4.11
COM21,0.24658874558019814,-9.26,51.22,-80.61
COM16,0.2268194662042997,-37.45,14.25,-97.6
COM18,0.2268194662042997,-11.72,28.87,-31.04
COM19,0.2268194662042997,-64.02,13.34,19.4
COM20,0.2268194662042997,-18.22,-33.41,-1.36
COM21,0.2268194662042997,-51.09,41.87,-95.84
COM16,0.22662507064661952,-37.33,14.15,-97.88
COM18,0.22662507064661952,-11.95,28.89,-31.16
COM19,0.22662507064661952,-63.73,13.45,19.33
COM20,0.22662507064661952,-18.07,-33.82,-1.47
COM21,0.22662507064661952,-51.44,42.17,-95.56
COM16,0.0724290550374443,-38.97,25.8,-69.77
COM18,0.0724290550374443,-20.69,14.73,-57.56
COM19,0.0724290550374443,-59.24,54.12,-30.97
COM20,0.0724290550374443,-22.79,9.19,-48.78
COM21,0.0724290550374443,-54.45,53.49,-67.04
COM16,0.0206435576026853,-39.37,20.88,-62.61
COM18,0.0206435576026853,-22.57,13.16,-61.51
COM19,0.0206435576026853,-58.47,52.89,-47.19
COM20,0.0206435576026853,-23.14,8.82,-64.9
COM21,0.0206435576026853,-51.84,53.41,-58.4
COM16,0.2547975644959896,-37.57,41.78,-95.79
COM18,0.2547975644959896,-15.02,19.31,-42.4
COM19,0.2547975644959896,-62.7,57.78,26.43
COM20,0.2547975644959896,-21.13,10.42,6.15
COM21,0.2547975644959896,-62.49,54.03,-95.49
COM16,0.10366533366900327,-38.47,3.19,-80.96
COM18,0.10366533366900327,-15.42,25.51,-41.25
COM19,0.10366533366900327,-62.24,10.85,-19.93
COM20,0.10366533366900327,-19.57,-34.44,-38.53
COM21,0.10366533366900327,-45.79,41.76,-76.28
COM16,0.07058552622573618,-39.77,25.16,-70.28
COM18,0.07058552622573618,-20.95,14.55,-57.06
COM19,0.07058552622573618,-59.56,53.93,-31.6
COM20,0.07058552622573618,-23.08,9.06,-49.38
COM21,0.07058552622573618,-54.35,53.54,-66.11
COM16,0.2601242004788071,-37.61,42.28,-96.72
COM18,0.2601242004788071,-14.7,19.66,-41.82
COM19,0.2601242004788071,-62.85,57.96,27.8
COM20,0.2601242004788071,-21.36,10.19,8.39
COM21,0.2601242004788071,-62.92,53.64,-96.21
COM16,0.2390012865099156,-33.83,10.56,-102.33
COM18,0.2390012865099156,-26.52,28.94,-33.02
COM19,0.2390012865099156,1.81,8.26,22.64
COM20,0.2390012865099156,39.85,-34.89,1.6
COM21,0.2390012865099156,2.23,38.67,-83.62
COM16,0.26670752495807026,-33.5,13.34,-106.08
COM18,0.26670752495807026,-25.99,29.72,-30.88
COM19,0.26670752495807026,1.15,9.19,31.43
COM20,0.26670752495807026,39.98,-34.75,9.8
COM21,0.26670752495807026,1.16,38.98,-88.52
COM16,0.12409938029675627,-34.62,0.12,-85.4
COM18,0.12409938029675627,-30.13,26.34,-42.61
COM19,0.12409938029675627,3.57,6.53,-12.63
